"ReplayID","Duration","Races"
"PvZ_426",34828,"PvZ"
"PvZ_427",33831,"PvZ"
"PvZ_430",39118,"PvZ"
"PvZ_431",30227,"PvZ"
"PvZ_432",36045,"PvZ"
"PvZ_433",38386,"PvZ"
"PvZ_434",54984,"PvZ"
"PvZ_435",30894,"PvZ"
"PvZ_436",64051,"PvZ"
"PvZ_438",79202,"PvZ"
"PvZ_441",91577,"PvZ"
"PvZ_442",47486,"PvZ"
"PvZ_443",39091,"PvZ"
"PvZ_444",41417,"PvZ"
"PvZ_445",42022,"PvZ"
"PvZ_446",25304,"PvZ"
"PvZ_447",81087,"PvZ"
"PvZ_448",26221,"PvZ"
"PvZ_449",42160,"PvZ"
"PvZ_450",42508,"PvZ"
"PvZ_452",50453,"PvZ"
"PvZ_453",26477,"PvZ"
"PvZ_454",38139,"PvZ"
"PvZ_455",62486,"PvZ"
"PvZ_457",32546,"PvZ"
"PvZ_458",52260,"PvZ"
"PvZ_461",33660,"PvZ"
"PvZ_465",18647,"PvZ"
"PvZ_467",5737,"PvZ"
"PvZ_468",14719,"PvZ"
"PvZ_469",9232,"PvZ"
"PvZ_470",9634,"PvZ"
"PvZ_471",29589,"PvZ"
"PvZ_472",75613,"PvZ"
"PvZ_473",25607,"PvZ"
"PvZ_474",30929,"PvZ"
"PvZ_475",63577,"PvZ"
"PvZ_476",50715,"PvZ"
"PvZ_477",19749,"PvZ"
"PvZ_478",21357,"PvZ"
"PvZ_479",21931,"PvZ"
"PvZ_480",38118,"PvZ"
"PvZ_481",49477,"PvZ"
"PvZ_483",51268,"PvZ"
"PvZ_485",50752,"PvZ"
"PvZ_486",55362,"PvZ"
"PvZ_487",33272,"PvZ"
"PvZ_488",39928,"PvZ"
"PvZ_489",30002,"PvZ"
"PvZ_490",39838,"PvZ"
"PvZ_491",38439,"PvZ"
"PvZ_492",15437,"PvZ"
"PvZ_493",26844,"PvZ"
"PvZ_494",51281,"PvZ"
"PvZ_495",13902,"PvZ"
"PvZ_496",26663,"PvZ"
"PvZ_497",18058,"PvZ"
"PvZ_498",25642,"PvZ"
"PvZ_499",17728,"PvZ"
"PvZ_500",83630,"PvZ"
"PvZ_502",42340,"PvZ"
"PvZ_503",43314,"PvZ"
"PvZ_504",19284,"PvZ"
"PvZ_505",33696,"PvZ"
"PvZ_506",29580,"PvZ"
"PvZ_507",44581,"PvZ"
"PvZ_508",26709,"PvZ"
"PvZ_509",37114,"PvZ"
"PvZ_510",53593,"PvZ"
"PvZ_511",34337,"PvZ"
"PvZ_512",44373,"PvZ"
"PvZ_513",17887,"PvZ"
"PvZ_514",45092,"PvZ"
"PvZ_515",29571,"PvZ"
"PvZ_516",34035,"PvZ"
"PvZ_517",54228,"PvZ"
"PvZ_518",35275,"PvZ"
"PvZ_520",29878,"PvZ"
"PvZ_521",35366,"PvZ"
"PvZ_522",27379,"PvZ"
"PvZ_523",36029,"PvZ"
"PvZ_525",12125,"PvZ"
"PvZ_528",31552,"PvZ"
"PvZ_530",44704,"PvZ"
"PvZ_532",45668,"PvZ"
"PvZ_533",50504,"PvZ"
"PvZ_534",38938,"PvZ"
"PvZ_535",46268,"PvZ"
"PvZ_536",31680,"PvZ"
"PvZ_537",28802,"PvZ"
"PvZ_538",44445,"PvZ"
"PvZ_539",48700,"PvZ"
"PvZ_542",39246,"PvZ"
"PvZ_543",38685,"PvZ"
"PvZ_544",34812,"PvZ"
"PvZ_545",35588,"PvZ"
"PvZ_547",61309,"PvZ"
"PvZ_548",50444,"PvZ"
"PvZ_549",31780,"PvZ"
"PvZ_551",63928,"PvZ"
"PvZ_552",63288,"PvZ"
"PvZ_553",49334,"PvZ"
"PvZ_555",30125,"PvZ"
"PvZ_556",25358,"PvZ"
"PvZ_557",41790,"PvZ"
"PvZ_559",10375,"PvZ"
"PvZ_560",27774,"PvZ"
"PvZ_561",26415,"PvZ"
"PvZ_562",35253,"PvZ"
"PvZ_563",27287,"PvZ"
"PvZ_565",55584,"PvZ"
"PvZ_566",16745,"PvZ"
"PvZ_567",18571,"PvZ"
"PvZ_568",38630,"PvZ"
"PvZ_569",25919,"PvZ"
"PvZ_570",34405,"PvZ"
"PvZ_574",30050,"PvZ"
"PvZ_575",28911,"PvZ"
"PvZ_576",42730,"PvZ"
"PvZ_577",85993,"PvZ"
"PvZ_578",12994,"PvZ"
"PvZ_579",15142,"PvZ"
"PvZ_580",111295,"PvZ"
"PvZ_581",36372,"PvZ"
"PvZ_582",29125,"PvZ"
"PvZ_584",19189,"PvZ"
"PvZ_586",69786,"PvZ"
"PvZ_587",41739,"PvZ"
"PvZ_588",53634,"PvZ"
"PvZ_589",49751,"PvZ"
"PvZ_590",26500,"PvZ"
"PvZ_591",25076,"PvZ"
"PvZ_593",29105,"PvZ"
"PvZ_594",30308,"PvZ"
"PvZ_595",32994,"PvZ"
"PvZ_597",37372,"PvZ"
"PvZ_598",33238,"PvZ"
"PvZ_599",33044,"PvZ"
"PvZ_600",19201,"PvZ"
"PvZ_601",33871,"PvZ"
"PvZ_602",37080,"PvZ"
"PvZ_603",59584,"PvZ"
"PvZ_604",29929,"PvZ"
"PvZ_606",55530,"PvZ"
"PvZ_607",15501,"PvZ"
"PvZ_608",31312,"PvZ"
"PvZ_609",76938,"PvZ"
"PvZ_610",35623,"PvZ"
"PvZ_611",24550,"PvZ"
"PvZ_612",36884,"PvZ"
"PvZ_616",33856,"PvZ"
"PvZ_617",51892,"PvZ"
"PvZ_618",54554,"PvZ"
"PvZ_619",29540,"PvZ"
"PvZ_620",18441,"PvZ"
"PvZ_621",20565,"PvZ"
"PvZ_622",19510,"PvZ"
"PvZ_624",10643,"PvZ"
"PvZ_627",17485,"PvZ"
"PvZ_628",15604,"PvZ"
"PvZ_629",14671,"PvZ"
"PvZ_630",22429,"PvZ"
"PvZ_632",128400,"PvZ"
"PvZ_634",57054,"PvZ"
"PvZ_635",54173,"PvZ"
"PvZ_636",29236,"PvZ"
"PvZ_637",62071,"PvZ"
"PvZ_638",46054,"PvZ"
"PvZ_639",33989,"PvZ"
"PvZ_640",36302,"PvZ"
"PvZ_641",33048,"PvZ"
"PvZ_642",55599,"PvZ"
"PvZ_644",58808,"PvZ"
"PvZ_645",34313,"PvZ"
"PvZ_646",68909,"PvZ"
"PvZ_647",50323,"PvZ"
"PvZ_648",52689,"PvZ"
"PvZ_649",41783,"PvZ"
"PvZ_651",56137,"PvZ"
"PvZ_652",41068,"PvZ"
"PvZ_654",21266,"PvZ"
"PvZ_655",34509,"PvZ"
"PvZ_656",47911,"PvZ"
"PvZ_658",59782,"PvZ"
"PvZ_659",20364,"PvZ"
"PvZ_660",29197,"PvZ"
"PvZ_661",24584,"PvZ"
"PvZ_663",40150,"PvZ"
"PvZ_664",84182,"PvZ"
"PvZ_666",37764,"PvZ"
"PvZ_667",51914,"PvZ"
"PvZ_668",35929,"PvZ"
"PvZ_669",66088,"PvZ"
"PvZ_670",41294,"PvZ"
"PvZ_671",23245,"PvZ"
"PvZ_672",28906,"PvZ"
"PvZ_673",42619,"PvZ"
"PvZ_674",38044,"PvZ"
"PvZ_675",55561,"PvZ"
"PvZ_676",41589,"PvZ"
"PvZ_677",29686,"PvZ"
"PvZ_678",32150,"PvZ"
"PvZ_679",36362,"PvZ"
"PvZ_680",40398,"PvZ"
"PvZ_681",32528,"PvZ"
"PvZ_682",40529,"PvZ"
"PvZ_683",36380,"PvZ"
"PvZ_685",21464,"PvZ"
"PvZ_686",8773,"PvZ"
"PvZ_689",49084,"PvZ"
"PvZ_690",50931,"PvZ"
"PvZ_691",40558,"PvZ"
"PvZ_692",25000,"PvZ"
"PvZ_695",33647,"PvZ"
"PvZ_696",44131,"PvZ"
"PvZ_697",28746,"PvZ"
"PvZ_698",44729,"PvZ"
"PvZ_700",26939,"PvZ"
"PvZ_701",25370,"PvZ"
"PvZ_702",27062,"PvZ"
"PvZ_703",29409,"PvZ"
"PvZ_705",12438,"PvZ"
"PvZ_706",35238,"PvZ"
"PvZ_707",42132,"PvZ"
"PvZ_708",23555,"PvZ"
"PvZ_709",27805,"PvZ"
"PvZ_710",14810,"PvZ"
"PvZ_711",26692,"PvZ"
"PvZ_712",31303,"PvZ"
"PvZ_713",43636,"PvZ"
"PvZ_714",40556,"PvZ"
"PvZ_716",25381,"PvZ"
"PvZ_717",37823,"PvZ"
"PvZ_719",42080,"PvZ"
"PvZ_720",31684,"PvZ"
"PvZ_721",34407,"PvZ"
"PvZ_722",21236,"PvZ"
"PvZ_723",21284,"PvZ"
"PvZ_724",46858,"PvZ"
"PvZ_725",44302,"PvZ"
"PvZ_726",16308,"PvZ"
"PvZ_727",47899,"PvZ"
"PvZ_728",39186,"PvZ"
"PvZ_729",36796,"PvZ"
"PvZ_730",25725,"PvZ"
"PvZ_731",29416,"PvZ"
"PvZ_732",36179,"PvZ"
"PvZ_733",25033,"PvZ"
"PvZ_734",48516,"PvZ"
"PvZ_736",27190,"PvZ"
"PvZ_737",35998,"PvZ"
"PvZ_738",71936,"PvZ"
"PvZ_739",33822,"PvZ"
"PvZ_740",35660,"PvZ"
"PvZ_741",43685,"PvZ"
"PvZ_742",38998,"PvZ"
"PvZ_743",51183,"PvZ"
"PvZ_744",42448,"PvZ"
"PvZ_745",58072,"PvZ"
"PvZ_746",16445,"PvZ"
"PvZ_747",31084,"PvZ"
"PvZ_748",31312,"PvZ"
"PvZ_749",28528,"PvZ"
"PvZ_750",23743,"PvZ"
"PvZ_752",16426,"PvZ"
"PvZ_753",29200,"PvZ"
"PvZ_754",29198,"PvZ"
"PvZ_755",25949,"PvZ"
"PvZ_756",73227,"PvZ"
"PvZ_757",42540,"PvZ"
"PvZ_758",39781,"PvZ"
"PvZ_760",26641,"PvZ"
"PvZ_761",23155,"PvZ"
"PvZ_762",31059,"PvZ"
"PvZ_763",30155,"PvZ"
"PvZ_764",16186,"PvZ"
"PvZ_765",29154,"PvZ"
"PvZ_766",50123,"PvZ"
"PvZ_767",41013,"PvZ"
"PvZ_768",36771,"PvZ"
"PvZ_769",32605,"PvZ"
"PvZ_770",31115,"PvZ"
"PvZ_771",9738,"PvZ"
"PvZ_772",8135,"PvZ"
"PvZ_773",16344,"PvZ"
"PvZ_774",27750,"PvZ"
"PvZ_775",32027,"PvZ"
"PvZ_776",32898,"PvZ"
"PvZ_777",51122,"PvZ"
"PvZ_778",20995,"PvZ"
"PvZ_779",58394,"PvZ"
"PvZ_780",52113,"PvZ"
"PvZ_781",41495,"PvZ"
"PvZ_782",44054,"PvZ"
"PvZ_783",49508,"PvZ"
"PvZ_784",18093,"PvZ"
"PvZ_786",29911,"PvZ"
"PvZ_787",18468,"PvZ"
"PvZ_788",46080,"PvZ"
"PvZ_789",22891,"PvZ"
"PvZ_790",15284,"PvZ"
"PvZ_791",20486,"PvZ"
"PvZ_792",15902,"PvZ"
"PvZ_793",21769,"PvZ"
"PvZ_794",32065,"PvZ"
"PvZ_795",22478,"PvZ"
"PvZ_796",34468,"PvZ"
"PvZ_797",22335,"PvZ"
"PvZ_798",12967,"PvZ"
"PvZ_799",25825,"PvZ"
"PvZ_800",40113,"PvZ"
"PvZ_801",34505,"PvZ"
"PvZ_802",22701,"PvZ"
"PvZ_803",23879,"PvZ"
"PvZ_804",41793,"PvZ"
"PvZ_805",23334,"PvZ"
"PvZ_806",27955,"PvZ"
"PvZ_807",53068,"PvZ"
"PvZ_808",34569,"PvZ"
"PvZ_809",36636,"PvZ"
"PvZ_810",23283,"PvZ"
"PvZ_811",32431,"PvZ"
"PvZ_813",42064,"PvZ"
"PvZ_814",37598,"PvZ"
"PvZ_818",32800,"PvZ"
"PvZ_820",39215,"PvZ"
"PvZ_821",22195,"PvZ"
"PvZ_822",44619,"PvZ"
"PvZ_823",26446,"PvZ"
"PvZ_824",48426,"PvZ"
"PvZ_825",28533,"PvZ"
"PvZ_826",32609,"PvZ"
"PvZ_827",47033,"PvZ"
"PvZ_829",37194,"PvZ"
"PvZ_830",82797,"PvZ"
"PvZ_831",37716,"PvZ"
"PvZ_832",51305,"PvZ"
"PvZ_833",67695,"PvZ"
"PvZ_834",54298,"PvZ"
"PvZ_835",42716,"PvZ"
"PvZ_836",39602,"PvZ"
"PvZ_837",20109,"PvZ"
"PvZ_838",46321,"PvZ"
"PvZ_840",34667,"PvZ"
"PvZ_841",40183,"PvZ"
"PvZ_843",9617,"PvZ"
"PvZ_844",33779,"PvZ"
"PvZ_845",40944,"PvZ"
"PvZ_847",17044,"PvZ"
"PvZ_848",46107,"PvZ"
"PvZ_849",46019,"PvZ"
"PvZ_850",24381,"PvZ"
"PvZ_851",70801,"PvZ"
"PvZ_852",19036,"PvZ"
"PvZ_857",23487,"PvZ"
"PvZ_858",11864,"PvZ"
"PvZ_859",17214,"PvZ"
"PvZ_861",14907,"PvZ"
"PvZ_865",76865,"PvZ"
"PvZ_867",62929,"PvZ"
"PvZ_868",83390,"PvZ"
"PvZ_917",18195,"PvZ"
"PvZ_939",7893,"PvZ"
"PvZ_972",9391,"PvZ"
"PvZ_974",60764,"PvZ"
"PvZ_1003",9482,"PvZ"
"PvZ_1030",22823,"PvZ"
"PvZ_1063",36430,"PvZ"
"PvZ_1066",13376,"PvZ"
"PvZ_1082",12493,"PvZ"
"PvZ_1092",27185,"PvZ"
"PvZ_1112",13764,"PvZ"
"PvZ_1144",13520,"PvZ"
"PvZ_1148",5981,"PvZ"
"PvZ_1153",11031,"PvZ"
"PvZ_1155",13370,"PvZ"
"PvZ_1174",38404,"PvZ"
"PvZ_1207",10232,"PvZ"
"PvZ_1209",18633,"PvZ"
"PvZ_1227",20125,"PvZ"
"PvZ_1242",14678,"PvZ"
"PvZ_1254",17830,"PvZ"
"PvZ_1256",18983,"PvZ"
"PvZ_1262",30411,"PvZ"
"PvZ_1269",7413,"PvZ"
"PvZ_1274",47896,"PvZ"
"PvZ_1278",5824,"PvZ"
"PvZ_1279",21835,"PvZ"
"PvZ_1280",12186,"PvZ"
"PvZ_1281",16295,"PvZ"
"PvZ_1291",28302,"PvZ"
"PvZ_1292",25355,"PvZ"
"PvZ_1298",25205,"PvZ"
"PvZ_1299",31247,"PvZ"
"PvZ_1301",35684,"PvZ"
"PvZ_1303",32707,"PvZ"
"PvZ_1305",9304,"PvZ"
"PvZ_1311",22836,"PvZ"
"PvZ_1337",70582,"PvZ"
"PvZ_1342",40636,"PvZ"
"PvZ_1344",20758,"PvZ"
"PvZ_1355",5354,"PvZ"
"PvZ_1356",26217,"PvZ"
"PvZ_1357",18578,"PvZ"
"PvZ_1362",18878,"PvZ"
"PvZ_1363",14022,"PvZ"
"PvZ_1365",15908,"PvZ"
"PvZ_1373",32917,"PvZ"
"PvZ_1374",69995,"PvZ"
"PvZ_1375",28052,"PvZ"
"PvZ_1376",49836,"PvZ"
"PvZ_1378",26495,"PvZ"
"PvZ_1379",5798,"PvZ"
"PvZ_1380",92243,"PvZ"
"PvZ_1381",41366,"PvZ"
"PvZ_1382",48732,"PvZ"
"PvZ_1383",47657,"PvZ"
"PvZ_1384",67470,"PvZ"
"PvZ_1385",45022,"PvZ"
"PvZ_1386",55459,"PvZ"
"PvZ_1387",17522,"PvZ"
"PvZ_1388",32341,"PvZ"
"PvZ_1389",51100,"PvZ"
"PvZ_1390",42335,"PvZ"
"PvZ_1391",66915,"PvZ"
"PvZ_1392",44358,"PvZ"
"PvZ_1393",38407,"PvZ"
"PvZ_1394",23521,"PvZ"
"PvZ_1395",34895,"PvZ"
"PvZ_1396",15414,"PvZ"
"PvZ_1397",11788,"PvZ"
"PvZ_1398",20639,"PvZ"
"PvZ_1399",25891,"PvZ"
"PvZ_1400",16654,"PvZ"
"PvZ_1401",15219,"PvZ"
"PvZ_1402",21482,"PvZ"
"PvZ_1403",18303,"PvZ"
"PvZ_1404",13619,"PvZ"
"PvZ_1405",11090,"PvZ"
"PvZ_1406",11098,"PvZ"
"PvZ_1407",36805,"PvZ"
"PvZ_1409",5633,"PvZ"
"PvZ_1410",49031,"PvZ"
"PvZ_1411",29220,"PvZ"
"PvZ_1412",10113,"PvZ"
"PvZ_1413",17733,"PvZ"
"PvZ_1414",30932,"PvZ"
"PvZ_1415",22938,"PvZ"
"PvZ_1416",46525,"PvZ"
"PvZ_1417",18661,"PvZ"
"PvZ_1418",32885,"PvZ"
"PvZ_1419",35008,"PvZ"
"PvZ_1420",32851,"PvZ"
"PvZ_1421",29227,"PvZ"
"PvZ_1422",21739,"PvZ"
"PvZ_1423",58130,"PvZ"
"PvZ_1424",14877,"PvZ"
"PvZ_1425",59272,"PvZ"
"PvZ_1426",50977,"PvZ"
"PvZ_1427",37549,"PvZ"
"PvZ_1428",39780,"PvZ"
"PvZ_1429",23427,"PvZ"
"PvZ_1430",65537,"PvZ"
"PvZ_1431",48548,"PvZ"
"PvZ_1432",62944,"PvZ"
"PvZ_1433",37021,"PvZ"
"PvZ_1434",23102,"PvZ"
"PvZ_1435",47832,"PvZ"
"PvZ_1436",44086,"PvZ"
"PvZ_1437",48921,"PvZ"
"PvZ_1438",31787,"PvZ"
"PvZ_1439",29871,"PvZ"
"PvZ_1440",42564,"PvZ"
"PvZ_1441",42771,"PvZ"
"PvZ_1442",40293,"PvZ"
"PvZ_1443",38700,"PvZ"
"PvZ_1444",15713,"PvZ"
"PvZ_1445",73446,"PvZ"
"PvZ_1446",50788,"PvZ"
"PvZ_1447",9629,"PvZ"
"PvZ_1448",48310,"PvZ"
"PvZ_1449",46663,"PvZ"
"PvZ_1450",26421,"PvZ"
"PvZ_1451",4365,"PvZ"
"PvZ_1452",18029,"PvZ"
"PvZ_1453",34267,"PvZ"
"PvZ_1454",28602,"PvZ"
"PvZ_1455",35223,"PvZ"
"PvZ_1456",30798,"PvZ"
"PvZ_1457",39402,"PvZ"
"PvZ_1460",46598,"PvZ"
"PvZ_1461",34181,"PvZ"
"PvZ_1463",27548,"PvZ"
"PvZ_1464",31588,"PvZ"
"PvZ_1465",20129,"PvZ"
"PvZ_1466",45268,"PvZ"
"PvZ_1467",30938,"PvZ"
"PvZ_1468",44186,"PvZ"
"PvZ_1469",37565,"PvZ"
"PvZ_1471",38222,"PvZ"
"PvZ_1474",38755,"PvZ"
"PvZ_1479",33731,"PvZ"
"PvZ_1482",20751,"PvZ"
"PvZ_1483",18042,"PvZ"
"PvZ_1484",45219,"PvZ"
"PvZ_1485",24886,"PvZ"
"PvZ_1486",36907,"PvZ"
"PvZ_1488",31312,"PvZ"
"PvZ_1492",22740,"PvZ"
"PvZ_1493",28253,"PvZ"
"PvZ_1494",17394,"PvZ"
"PvZ_1495",48114,"PvZ"
"PvZ_1496",24410,"PvZ"
"PvZ_1497",19787,"PvZ"
"PvZ_1498",40206,"PvZ"
"PvZ_1500",54498,"PvZ"
"PvZ_1501",31028,"PvZ"
"PvZ_1515",46390,"PvZ"
"PvZ_1517",20936,"PvZ"
"PvZ_1518",35274,"PvZ"
"PvZ_1536",32553,"PvZ"
"PvZ_1547",41598,"PvZ"
"PvZ_1550",55527,"PvZ"
"PvZ_1562",41980,"PvZ"
"PvZ_1563",56423,"PvZ"
"PvZ_1568",26260,"PvZ"
"PvZ_1569",40388,"PvZ"
"PvZ_1588",37625,"PvZ"
"PvZ_1597",67180,"PvZ"
"PvZ_1604",25006,"PvZ"
"PvZ_1612",47491,"PvZ"
"PvZ_1618",19052,"PvZ"
"PvZ_1619",38824,"PvZ"
"PvZ_1620",34388,"PvZ"
"PvZ_1622",34524,"PvZ"
"PvZ_1624",17104,"PvZ"
"PvZ_1631",45267,"PvZ"
"PvZ_1632",42072,"PvZ"
"PvZ_1633",38626,"PvZ"
"PvZ_1635",36860,"PvZ"
"PvZ_1636",147469,"PvZ"
"PvZ_1637",40390,"PvZ"
"PvZ_1638",28377,"PvZ"
"PvZ_1639",33696,"PvZ"
"PvZ_1640",81407,"PvZ"
"PvZ_1641",33950,"PvZ"
"PvZ_1642",34043,"PvZ"
"PvZ_1643",24642,"PvZ"
"PvZ_1644",41503,"PvZ"
"PvZ_1645",31518,"PvZ"
"PvZ_1646",39761,"PvZ"
"PvZ_1647",39412,"PvZ"
"PvZ_1648",33326,"PvZ"
"PvZ_1649",25355,"PvZ"
"PvZ_1651",36425,"PvZ"
"PvZ_1652",49168,"PvZ"
"PvZ_1653",41571,"PvZ"
"PvZ_1654",78970,"PvZ"
"PvZ_1656",28839,"PvZ"
"PvZ_1657",44414,"PvZ"
"PvZ_1658",41582,"PvZ"
"PvZ_1659",30887,"PvZ"
"PvZ_1660",38336,"PvZ"
"PvZ_1661",49418,"PvZ"
"PvZ_1662",39051,"PvZ"
"PvZ_1663",32973,"PvZ"
"PvZ_1664",24609,"PvZ"
"PvZ_1665",32079,"PvZ"
"PvZ_1666",25155,"PvZ"
"PvZ_1667",48168,"PvZ"
"PvZ_1668",50828,"PvZ"
"PvZ_1669",54349,"PvZ"
"PvZ_1670",71388,"PvZ"
"PvZ_1671",47661,"PvZ"
"PvZ_1672",73959,"PvZ"
"PvZ_1673",58448,"PvZ"
"PvZ_1674",29320,"PvZ"
"PvZ_1675",33906,"PvZ"
"PvZ_1676",40022,"PvZ"
"PvZ_1678",34917,"PvZ"
"PvZ_1679",36337,"PvZ"
"PvZ_1680",45440,"PvZ"
"PvZ_1681",42899,"PvZ"
"PvZ_1682",49527,"PvZ"
"PvZ_1683",86202,"PvZ"
"PvZ_1684",56667,"PvZ"
"PvZ_1685",31092,"PvZ"
"PvZ_1686",55038,"PvZ"
"PvZ_1687",44470,"PvZ"
"PvZ_1688",73986,"PvZ"
"PvZ_1689",28491,"PvZ"
"PvZ_1690",43468,"PvZ"
"PvZ_1691",62786,"PvZ"
"PvZ_1692",44639,"PvZ"
"PvZ_1693",77386,"PvZ"
"PvZ_1694",46224,"PvZ"
"PvZ_1695",58422,"PvZ"
"PvZ_1696",52017,"PvZ"
"PvZ_1697",33445,"PvZ"
"PvZ_1698",36187,"PvZ"
"PvZ_1699",56053,"PvZ"
"PvZ_1700",137734,"PvZ"
"PvZ_1701",19474,"PvZ"
"PvZ_1702",37419,"PvZ"
"PvZ_1703",74277,"PvZ"
"PvZ_1704",23704,"PvZ"
"PvZ_1705",33297,"PvZ"
"PvZ_1706",23707,"PvZ"
"PvZ_1707",43123,"PvZ"
"PvZ_1708",49289,"PvZ"
"PvZ_1709",27035,"PvZ"
"PvZ_1710",132053,"PvZ"
"PvZ_1711",46021,"PvZ"
"PvZ_1712",48761,"PvZ"
"PvZ_1713",25110,"PvZ"
"PvZ_1714",66822,"PvZ"
"PvZ_1715",38233,"PvZ"
"PvZ_1716",45298,"PvZ"
"PvZ_1718",35961,"PvZ"
"PvZ_1719",35929,"PvZ"
"PvZ_1720",49821,"PvZ"
"PvZ_1721",39375,"PvZ"
"PvZ_1722",54748,"PvZ"
"PvZ_1723",63487,"PvZ"
"PvZ_1724",48768,"PvZ"
"PvZ_1725",40763,"PvZ"
"PvZ_1726",50654,"PvZ"
"PvZ_1727",48084,"PvZ"
"PvZ_1728",55025,"PvZ"
"PvZ_1729",43641,"PvZ"
"PvZ_1730",40727,"PvZ"
"PvZ_1731",57864,"PvZ"
"PvZ_1732",64827,"PvZ"
"PvZ_1733",89046,"PvZ"
"PvZ_1735",50656,"PvZ"
"PvZ_1736",51029,"PvZ"
"PvZ_1737",36401,"PvZ"
"PvZ_1738",38332,"PvZ"
"PvZ_1739",44827,"PvZ"
"PvZ_1740",37451,"PvZ"
"PvZ_1741",47691,"PvZ"
"PvZ_1742",38123,"PvZ"
"PvZ_1743",49527,"PvZ"
"PvZ_1744",35666,"PvZ"
"PvZ_1745",34657,"PvZ"
"PvZ_1747",76792,"PvZ"
"PvZ_1748",33093,"PvZ"
"PvZ_1749",63196,"PvZ"
"PvZ_1750",55041,"PvZ"
"PvZ_1751",41001,"PvZ"
"PvZ_1752",75371,"PvZ"
"PvZ_1753",50522,"PvZ"
"PvZ_1754",69582,"PvZ"
"PvZ_1755",72881,"PvZ"
"PvZ_1756",49348,"PvZ"
"PvZ_1757",49625,"PvZ"
"PvZ_1758",46528,"PvZ"
"PvZ_1759",40609,"PvZ"
"PvZ_1760",50644,"PvZ"
"PvZ_1761",46591,"PvZ"
"PvZ_1762",34416,"PvZ"
"PvZ_1763",36240,"PvZ"
"PvZ_1764",66274,"PvZ"
"PvZ_1765",55204,"PvZ"
"PvZ_1766",42349,"PvZ"
"PvZ_1767",61874,"PvZ"
"PvZ_1768",35078,"PvZ"
"PvZ_1769",47850,"PvZ"
"PvZ_1770",52562,"PvZ"
"PvZ_1771",39196,"PvZ"
"PvZ_1772",35895,"PvZ"
"PvZ_1773",39581,"PvZ"
"PvZ_1774",36178,"PvZ"
"PvZ_1775",34255,"PvZ"
"PvZ_1776",30896,"PvZ"
"PvZ_1777",33226,"PvZ"
"PvZ_1778",33067,"PvZ"
"PvZ_1779",44199,"PvZ"
"PvZ_1780",49634,"PvZ"
"PvZ_1781",59160,"PvZ"
"PvZ_1782",20459,"PvZ"
"PvZ_1783",62577,"PvZ"
"PvZ_1784",45365,"PvZ"
"PvZ_1785",47812,"PvZ"
"PvZ_1786",26389,"PvZ"
"PvZ_1787",18680,"PvZ"
"PvZ_1788",29610,"PvZ"
"PvZ_1789",51469,"PvZ"
"PvZ_1790",25585,"PvZ"
"PvZ_1791",47434,"PvZ"
"PvZ_1792",40280,"PvZ"
"PvZ_1793",82316,"PvZ"
"PvZ_1794",32707,"PvZ"
"PvZ_1796",59269,"PvZ"
"PvZ_1797",72473,"PvZ"
"PvZ_1798",33143,"PvZ"
"PvZ_1799",32217,"PvZ"
"PvZ_1800",16986,"PvZ"
"PvZ_1801",49952,"PvZ"
"PvZ_1802",103011,"PvZ"
"PvZ_1803",19496,"PvZ"
"PvZ_1804",21080,"PvZ"
"PvZ_1805",32325,"PvZ"
"PvZ_1806",38702,"PvZ"
"PvZ_1807",29750,"PvZ"
"PvZ_1808",22881,"PvZ"
"PvZ_1809",51271,"PvZ"
"PvZ_1810",33966,"PvZ"
"PvZ_1811",27735,"PvZ"
"PvZ_1825",15835,"PvZ"
"PvZ_1886",8994,"PvZ"
"PvZ_1912",13675,"PvZ"
"PvZ_1928",12767,"PvZ"
"PvZ_1944",30465,"PvZ"
"PvZ_1957",23051,"PvZ"
"PvZ_2015",60210,"PvZ"
"PvZ_2028",25145,"PvZ"
"TvT_1",58147,"TvT"
"TvT_2",30030,"TvT"
"TvT_3",30221,"TvT"
"TvT_4",21598,"TvT"
"TvT_5",5506,"TvT"
"TvT_6",31401,"TvT"
"TvT_7",16790,"TvT"
"TvT_8",61705,"TvT"
"TvT_9",32331,"TvT"
"TvT_10",18831,"TvT"
"TvT_11",59815,"TvT"
"TvT_12",51087,"TvT"
"TvT_13",42601,"TvT"
"TvT_14",50194,"TvT"
"TvT_15",47708,"TvT"
"TvT_16",51201,"TvT"
"TvT_17",32777,"TvT"
"TvT_18",21794,"TvT"
"TvT_20",44770,"TvT"
"TvT_21",47153,"TvT"
"TvT_23",50076,"TvT"
"TvT_24",43833,"TvT"
"TvT_25",27805,"TvT"
"TvT_27",56055,"TvT"
"TvT_28",43100,"TvT"
"TvT_29",32441,"TvT"
"TvT_30",16551,"TvT"
"TvT_32",29820,"TvT"
"TvT_33",23742,"TvT"
"TvT_34",40762,"TvT"
"TvT_35",60593,"TvT"
"TvT_36",31962,"TvT"
"TvT_37",70944,"TvT"
"TvT_38",57435,"TvT"
"TvT_39",55900,"TvT"
"TvT_40",33516,"TvT"
"TvT_41",25234,"TvT"
"TvT_42",37051,"TvT"
"TvT_43",87866,"TvT"
"TvT_44",33015,"TvT"
"TvT_46",38531,"TvT"
"TvT_47",69569,"TvT"
"TvT_48",50348,"TvT"
"TvT_49",90774,"TvT"
"TvT_50",42119,"TvT"
